ROUTE,DAY,DELAY
HOU-TPA,WED,51.41304348
HOU-TPA,THU,50.89361702
HOU-TPA,FRI,56.48780488
HOU-TPA,SAT,41.77777778
HOU-TUL,SUN,44.51612903
HOU-TUL,MON,63.03571429
HOU-TUL,TUE,50.29411765
HOU-TUL,WED,48.10344828
HOU-TUL,THU,55.07692308
HOU-TUL,FRI,40.75862069
HOU-TUL,SAT,53.94736842
HOU-TUS,SAT,34
IAH-ABQ,SUN,55.2
IAH-ABQ,MON,69.66666667
IAH-ABQ,TUE,59.70833333
IAH-ABQ,WED,56.28571429
IAH-ABQ,THU,47.80952381
IAH-ABQ,FRI,70.17391304
IAH-ABQ,SAT,62.42857143
IAH-AEX,SUN,52.72222222
IAH-AEX,MON,48.5483871
IAH-AEX,TUE,49.45833333
IAH-AEX,WED,73
IAH-AEX,THU,30.68
IAH-AEX,FRI,34.89473684
IAH-AEX,SAT,40.72727273
IAH-AGS,SUN,19
IAH-AMA,SUN,50.36842105
IAH-AMA,MON,43.9047619
IAH-AMA,TUE,47.89473684
IAH-AMA,WED,55.75
IAH-AMA,THU,32.52380952
IAH-AMA,FRI,42.63157895
IAH-AMA,SAT,53.81818182
IAH-ANC,SUN,33.5
IAH-ANC,MON,110
IAH-ANC,TUE,168.25
IAH-ANC,WED,117.1666667
IAH-ANC,THU,67
IAH-ANC,FRI,86.2
IAH-ANC,SAT,101.8
IAH-ASE,SUN,90.64285714
IAH-ASE,MON,65.13333333
IAH-ASE,TUE,53
IAH-ASE,WED,45.6
IAH-ASE,THU,38.75
IAH-ASE,FRI,52
IAH-ASE,SAT,56.41176471
IAH-ATL,SUN,79.97744361
IAH-ATL,MON,64.47014925
IAH-ATL,TUE,83.05084746
IAH-ATL,WED,67.13235294
IAH-ATL,THU,74.55319149
IAH-ATL,FRI,51.6635514
IAH-ATL,SAT,63.67032967
IAH-AUS,SUN,69.94791667
IAH-AUS,MON,63.82954545
IAH-AUS,TUE,77.1
IAH-AUS,WED,69.06329114
IAH-AUS,THU,65.3255814
IAH-AUS,FRI,61.98550725
IAH-AUS,SAT,52.72093023
IAH-BFL,SUN,69.52941176
IAH-BFL,MON,60.95454545
IAH-BFL,TUE,65.21428571
IAH-BFL,WED,69.06666667
IAH-BFL,THU,57
IAH-BFL,FRI,65.16666667
IAH-BFL,SAT,62.09090909
IAH-BHM,SUN,50.41666667
IAH-BHM,MON,54.33333333
IAH-BHM,TUE,42.60465116
IAH-BHM,WED,47.06521739
IAH-BHM,THU,52.76086957
IAH-BHM,FRI,46.4
IAH-BHM,SAT,62.06896552
IAH-BNA,SUN,52.03333333
IAH-BNA,MON,50.45454545
IAH-BNA,TUE,48.39285714
IAH-BNA,WED,82.09677419
IAH-BNA,THU,49.75555556
IAH-BNA,FRI,47.28205128
IAH-BNA,SAT,55.3
IAH-BOI,SUN,53.70588235
IAH-BOI,MON,65.35714286
IAH-BOI,TUE,63.54545455
IAH-BOI,WED,45.26666667
IAH-BOI,THU,43.05
IAH-BOI,FRI,46.83333333
IAH-BOI,SAT,53
IAH-BOS,SUN,52.68493151
IAH-BOS,MON,68.33898305
IAH-BOS,TUE,57.77777778
IAH-BOS,WED,65.67241379
IAH-BOS,THU,56.64285714
IAH-BOS,FRI,57.68518519
IAH-BOS,SAT,75.77419355
IAH-BRO,SUN,60.68571429
IAH-BRO,MON,38.22222222
IAH-BRO,TUE,37.71428571
IAH-BRO,WED,56.8
IAH-BRO,THU,50.26086957
IAH-BRO,FRI,38.75862069
IAH-BRO,SAT,47.77777778
IAH-BTR,SUN,56.61111111
IAH-BTR,MON,46.46031746
IAH-BTR,TUE,68.12962963
IAH-BTR,WED,46.69642857
IAH-BTR,THU,48.140625
IAH-BTR,FRI,38.625
IAH-BTR,SAT,44.47222222
IAH-BWI,SUN,56.51351351
IAH-BWI,MON,48.47368421
IAH-BWI,TUE,70.37142857
IAH-BWI,WED,64.64705882
IAH-BWI,THU,46.7
IAH-BWI,FRI,55.35555556
IAH-BWI,SAT,49.88
IAH-BZN,SUN,36.5
IAH-BZN,MON,39.5
IAH-BZN,THU,67
IAH-BZN,SAT,22.83333333
IAH-CAE,SUN,68
IAH-CAE,MON,24.33333333
IAH-CAE,TUE,45.85714286
IAH-CAE,WED,52.6
IAH-CAE,THU,35.33333333
IAH-CAE,FRI,44.88888889
IAH-CHS,SUN,71
IAH-CHS,MON,38.1
IAH-CHS,TUE,64
IAH-CHS,WED,38
IAH-CHS,THU,51.86666667
IAH-CHS,FRI,52.94736842
IAH-CHS,SAT,38.70588235
IAH-CLE,SUN,73.1875
IAH-CLE,MON,50.25
IAH-CLE,TUE,52.35294118
IAH-CLE,WED,58.74193548
IAH-CLE,THU,78.51351351
IAH-CLE,FRI,53.28571429
IAH-CLE,SAT,61.55
IAH-CLL,SUN,43.33333333
IAH-CLL,MON,32.5625
IAH-CLL,TUE,34.77777778
IAH-CLL,WED,92.4
IAH-CLL,THU,66.63636364
IAH-CLL,FRI,47.23076923
IAH-CLL,SAT,32.5
IAH-CLT,SUN,47.97894737
IAH-CLT,MON,53.04672897
IAH-CLT,TUE,63.97142857
IAH-CLT,WED,66.60784314
IAH-CLT,THU,48.17021277
IAH-CLT,FRI,42.13483146
IAH-CLT,SAT,53.74712644
IAH-CMH,SUN,43.04761905
IAH-CMH,MON,41.23333333
IAH-CMH,TUE,49.88
IAH-CMH,WED,55
IAH-CMH,THU,46.55882353
IAH-CMH,FRI,47.09090909
IAH-CMH,SAT,27.33333333
IAH-COS,SUN,73.75862069
IAH-COS,MON,55.80851064
IAH-COS,TUE,91.04166667
IAH-COS,WED,60.34285714
IAH-COS,THU,49.45454545
IAH-COS,FRI,42.80769231
IAH-COS,SAT,56.16666667
IAH-CRP,SUN,43.36206897
IAH-CRP,MON,48.73846154
IAH-CRP,TUE,59.11764706
IAH-CRP,WED,58.73469388
IAH-CRP,THU,58.62903226
IAH-CRP,FRI,41.58333333
IAH-CRP,SAT,58.19230769
IAH-CRW,SUN,73.5
IAH-CRW,MON,41.1
IAH-CRW,TUE,28.5
IAH-CRW,WED,38.4
IAH-CRW,THU,62.66666667
IAH-CRW,FRI,27.85714286
IAH-CVG,SUN,52.14705882
IAH-CVG,MON,42.13157895
IAH-CVG,TUE,58.80645161
IAH-CVG,WED,57.42105263
IAH-CVG,THU,54.02439024
IAH-CVG,FRI,48.22857143
IAH-CVG,SAT,50.31818182
IAH-DAL,SUN,35.45454545
IAH-DAL,MON,49.81818182
IAH-DAL,TUE,35.5
IAH-DAL,WED,30
IAH-DAL,THU,22.88888889
IAH-DAL,FRI,38.55555556
IAH-DAL,SAT,66.2
IAH-DCA,SUN,70.1
IAH-DCA,MON,52.15714286
IAH-DCA,TUE,64.68115942
IAH-DCA,WED,63.93103448
IAH-DCA,THU,61.30882353
IAH-DCA,FRI,61.8852459
IAH-DCA,SAT,58.94736842
IAH-DEN,SUN,59.98421053
IAH-DEN,MON,62.68717949
IAH-DEN,TUE,78.14772727
IAH-DEN,WED,55.56521739
IAH-DEN,THU,58.50588235
IAH-DEN,FRI,63.0625
IAH-DEN,SAT,64.08163265
IAH-DFW,SUN,64.46153846
IAH-DFW,MON,72.63114754
IAH-DFW,TUE,85.08256881
IAH-DFW,WED,64.6147541
IAH-DFW,THU,60.87692308
IAH-DFW,FRI,77.71317829
IAH-DFW,SAT,73.1978022
IAH-DSM,SUN,36.77272727
IAH-DSM,MON,72.14814815
IAH-DSM,TUE,50.10526316
IAH-DSM,WED,72.8
IAH-DSM,THU,38.57142857
IAH-DSM,FRI,30.57142857
IAH-DSM,SAT,31.66666667
IAH-DTW,SUN,78.88607595
IAH-DTW,MON,70.31034483
IAH-DTW,TUE,57.95588235
IAH-DTW,WED,53.05
IAH-DTW,THU,54.90588235
IAH-DTW,FRI,63.55714286
IAH-DTW,SAT,69.59493671
IAH-ECP,SUN,51.33333333
IAH-ECP,MON,67.5
IAH-ECP,TUE,55.14285714
IAH-ECP,WED,58.88888889
IAH-ECP,THU,56.5
IAH-ECP,FRI,64.28571429
IAH-ECP,SAT,38.25
IAH-EGE,SUN,56.2
IAH-EGE,MON,35.33333333
IAH-EGE,TUE,73
IAH-EGE,WED,133
IAH-EGE,THU,43.25
IAH-EGE,FRI,116
IAH-EGE,SAT,25.33333333
IAH-ELP,SUN,45.80851064
IAH-ELP,MON,59.125
IAH-ELP,TUE,54.575
IAH-ELP,WED,53
IAH-ELP,THU,40.85714286
IAH-ELP,FRI,42.2244898
IAH-ELP,SAT,52.69565217
IAH-EWR,SUN,68.90647482
IAH-EWR,MON,62.23021583
IAH-EWR,TUE,66.85714286
IAH-EWR,WED,61.04511278
IAH-EWR,THU,67.38016529
IAH-EWR,FRI,46.03703704
IAH-EWR,SAT,76.06060606
IAH-FLL,SUN,66.14705882
IAH-FLL,MON,58.01851852
IAH-FLL,TUE,74.59259259
IAH-FLL,WED,68.5
IAH-FLL,THU,60.12987013
IAH-FLL,FRI,60.875
IAH-FLL,SAT,52.36363636
IAH-GJT,SUN,73.33333333
IAH-GJT,MON,191
IAH-GJT,TUE,42.5
IAH-GJT,WED,24.66666667
IAH-GJT,THU,38.8
IAH-GJT,FRI,44.83333333
IAH-GJT,SAT,76.5
IAH-GPT,SUN,65.34782609
IAH-GPT,MON,46.37037037
IAH-GPT,TUE,56.48148148
IAH-GPT,WED,50.2
IAH-GPT,THU,61.5625
IAH-GPT,FRI,47.05
IAH-GPT,SAT,44.2
IAH-GRK,SUN,55.85714286
IAH-GRK,MON,51
IAH-GRK,TUE,56.0952381
IAH-GRK,WED,63.5625
IAH-GRK,THU,46.78947368
IAH-GRK,FRI,53.46666667
IAH-GRK,SAT,38
IAH-GRR,SUN,45.58333333
IAH-GRR,MON,26
IAH-GRR,TUE,39.84615385
IAH-GRR,WED,41.25
IAH-GRR,THU,41.66666667
IAH-GRR,FRI,42.33333333
IAH-GRR,SAT,51.4
IAH-GSP,SUN,69.83333333
IAH-GSP,MON,45.68421053
IAH-GSP,TUE,36
IAH-GSP,WED,53.90909091
IAH-GSP,THU,42.70588235
IAH-GSP,FRI,54.84615385
IAH-GSP,SAT,59.54545455
IAH-GUC,SUN,74.6
IAH-GUC,MON,20
IAH-GUC,WED,57
IAH-GUC,THU,16
IAH-GUC,SAT,33.4
IAH-HDN,SUN,46.33333333
IAH-HDN,MON,48.6
IAH-HDN,TUE,122.5
IAH-HDN,WED,46.5
IAH-HDN,THU,33.55555556
IAH-HDN,FRI,31.66666667
IAH-HDN,SAT,53
IAH-HNL,SUN,84.38095238
IAH-HNL,MON,103.2
IAH-HNL,TUE,34.55555556
IAH-HNL,WED,55.73333333
IAH-HNL,THU,64.1
IAH-HNL,FRI,58.33333333
IAH-HNL,SAT,64.26666667
IAH-HOB,SUN,48.07142857
IAH-HOB,MON,51.5
IAH-HOB,TUE,68.33333333
IAH-HOB,WED,52.41176471
IAH-HOB,THU,74.28571429
IAH-HOB,FRI,39.83333333
IAH-HOB,SAT,41.25
IAH-HRL,SUN,54.53125
IAH-HRL,MON,55.76470588
IAH-HRL,TUE,61.23529412
IAH-HRL,WED,43.53333333
IAH-HRL,THU,70.76
IAH-HRL,FRI,43.05263158
IAH-HRL,SAT,45.11764706
IAH-HSV,SUN,49.41666667
IAH-HSV,MON,48.07407407
IAH-HSV,TUE,54.75
IAH-HSV,WED,44.8125
IAH-HSV,THU,58.5
IAH-HSV,FRI,49.04347826
IAH-HSV,SAT,43.45454545
IAH-IAD,SUN,59.63157895
IAH-IAD,MON,73.28846154
IAH-IAD,TUE,83.73809524
IAH-IAD,WED,71.74285714
IAH-IAD,THU,48.07692308
IAH-IAD,FRI,45.75
IAH-IAD,SAT,68.6097561
IAH-ICT,SUN,50.26923077
IAH-ICT,MON,47.92
IAH-ICT,TUE,65.75
IAH-ICT,WED,49.57142857
IAH-ICT,THU,45.80555556
IAH-ICT,FRI,34.80645161
IAH-ICT,SAT,40.76923077
IAH-IND,SUN,63
IAH-IND,MON,51.36
IAH-IND,TUE,70.51612903
IAH-IND,WED,72.32
IAH-IND,THU,50.56410256
IAH-IND,FRI,48.21875
IAH-IND,SAT,57.92857143
IAH-ISN,SUN,38.6
IAH-ISN,MON,40.6
IAH-ISN,TUE,52.8
IAH-ISN,WED,23.25
IAH-ISN,THU,29.83333333
IAH-ISN,FRI,42.625
IAH-ISN,SAT,50
IAH-JAC,SUN,163.5
IAH-JAC,MON,93.33333333
IAH-JAC,TUE,91.66666667
IAH-JAC,WED,51.5
IAH-JAC,THU,19
IAH-JAC,FRI,47
IAH-JAC,SAT,58.6
IAH-JAN,SUN,64.34210526
IAH-JAN,MON,44.64583333
IAH-JAN,TUE,60.56097561
IAH-JAN,WED,57.46808511
IAH-JAN,THU,60.04255319
IAH-JAN,FRI,44.55102041
IAH-JAN,SAT,47.13636364
IAH-JAX,SUN,62.63333333
IAH-JAX,MON,43.44444444
IAH-JAX,TUE,70.67647059
IAH-JAX,WED,44.77777778
IAH-JAX,THU,41.32
IAH-JAX,FRI,48.55172414
IAH-JAX,SAT,52.47058824
IAH-LAS,SUN,59.024
IAH-LAS,MON,74.36842105
IAH-LAS,TUE,61.22077922
IAH-LAS,WED,54.97647059
IAH-LAS,THU,60.82474227
IAH-LAS,FRI,62.74157303
IAH-LAS,SAT,60.4875
IAH-LAX,SUN,57.50226244
IAH-LAX,MON,58.0513834
IAH-LAX,TUE,65.04060914
IAH-LAX,WED,65.30769231
IAH-LAX,THU,62.4516129
IAH-LAX,FRI,55.28078818
IAH-LAX,SAT,62.98550725
IAH-LBB,SUN,43.36363636
IAH-LBB,MON,60.02564103
IAH-LBB,TUE,42.21052632
IAH-LBB,WED,44.19047619
IAH-LBB,THU,44.07692308
IAH-LBB,FRI,45.7826087
IAH-LBB,SAT,48.5
IAH-LCH,SUN,59.86956522
IAH-LCH,MON,47.55555556
IAH-LCH,TUE,55.88888889
IAH-LCH,WED,40.76
IAH-LCH,THU,39.95833333
IAH-LCH,FRI,71.09090909
IAH-LCH,SAT,38
IAH-LEX,SUN,37.66666667
IAH-LEX,MON,36.11111111
IAH-LEX,TUE,36.66666667
IAH-LEX,WED,35.625
IAH-LEX,THU,50.66666667
IAH-LEX,FRI,59
IAH-LEX,SAT,37.8
IAH-LFT,SUN,46.01818182
IAH-LFT,MON,48.1
IAH-LFT,TUE,49.34615385
IAH-LFT,WED,60.66666667
IAH-LFT,THU,63.96610169
IAH-LFT,FRI,48.76086957
IAH-LFT,SAT,52.625
IAH-LGA,SUN,56.59459459
IAH-LGA,MON,74.05833333
IAH-LGA,TUE,72.59433962
IAH-LGA,WED,68.71276596
IAH-LGA,THU,65.40196078
IAH-LGA,FRI,61.15315315
IAH-LGA,SAT,47.27272727
IAH-LIT,SUN,53.62962963
IAH-LIT,MON,43.71111111
IAH-LIT,TUE,63.25
IAH-LIT,WED,54.66
IAH-LIT,THU,35
IAH-LIT,FRI,46.33333333
IAH-LIT,SAT,65.39393939
IAH-LRD,SUN,39.64705882
IAH-LRD,MON,53.76190476
IAH-LRD,TUE,57.0952381
IAH-LRD,WED,61.44444444
IAH-LRD,THU,48.88235294
IAH-LRD,FRI,64.35714286
IAH-LRD,SAT,52.375
IAH-MAF,SUN,47.12962963
IAH-MAF,MON,48.71666667
IAH-MAF,TUE,49.28
IAH-MAF,WED,50.73611111
IAH-MAF,THU,43.79365079
IAH-MAF,FRI,46.39130435
IAH-MAF,SAT,56.28571429
IAH-MCI,SUN,60.84615385
IAH-MCI,MON,69.05357143
IAH-MCI,TUE,71.24
IAH-MCI,WED,53.05405405
IAH-MCI,THU,53.23636364
IAH-MCI,FRI,62.41666667
IAH-MCI,SAT,41.46875
IAH-MCO,SUN,78.27027027
IAH-MCO,MON,59.37735849
IAH-MCO,TUE,67.46590909
IAH-MCO,WED,77.65625
IAH-MCO,THU,66.42727273
IAH-MCO,FRI,64.23
IAH-MCO,SAT,54.23622047
IAH-MEM,SUN,48.20754717
IAH-MEM,MON,46.30769231
IAH-MEM,TUE,54.85245902
IAH-MEM,WED,60.20833333
IAH-MEM,THU,42.45833333
IAH-MEM,FRI,43.50877193
IAH-MEM,SAT,45.73076923
IAH-MFE,SUN,68.85507246
IAH-MFE,MON,49.17307692
IAH-MFE,TUE,44.82692308
IAH-MFE,WED,65.14864865
IAH-MFE,THU,48.73214286
IAH-MFE,FRI,58.25
IAH-MFE,SAT,53.8
IAH-MIA,SUN,65.76923077
IAH-MIA,MON,74.67368421
IAH-MIA,TUE,58.38095238
IAH-MIA,WED,56.48275862
IAH-MIA,THU,51.79130435
IAH-MIA,FRI,54.40196078
IAH-MIA,SAT,49.2
IAH-MKE,SUN,57.54545455
IAH-MKE,MON,46.31111111
IAH-MKE,TUE,51.88461538
IAH-MKE,WED,58.13636364
IAH-MKE,THU,56.125
IAH-MKE,FRI,57.11764706
IAH-MKE,SAT,57.3125
IAH-MLU,SUN,41
IAH-MLU,MON,56.85714286
IAH-MLU,TUE,102.4285714
IAH-MLU,WED,47.66666667
IAH-MLU,THU,28.46666667
IAH-MLU,FRI,41.08333333
IAH-MLU,SAT,36.4
IAH-MOB,SUN,54.625
IAH-MOB,MON,56.72727273
IAH-MOB,TUE,58.84848485
IAH-MOB,WED,50.76923077
IAH-MOB,THU,54.2
IAH-MOB,FRI,40.05555556
IAH-MOB,SAT,41.43478261
IAH-MSP,SUN,66.50847458
IAH-MSP,MON,60.01851852
IAH-MSP,TUE,61.02
IAH-MSP,WED,63.07692308
IAH-MSP,THU,43.41509434
IAH-MSP,FRI,58.44444444
IAH-MSP,SAT,43.24242424
IAH-MSY,SUN,61
IAH-MSY,MON,61.26
IAH-MSY,TUE,71.37362637
IAH-MSY,WED,55.69230769
IAH-MSY,THU,68.63
IAH-MSY,FRI,51.48421053
IAH-MSY,SAT,59.24705882
IAH-MTJ,SUN,58
IAH-MTJ,MON,38.5
IAH-MTJ,TUE,38.8
IAH-MTJ,WED,66.6
IAH-MTJ,THU,25.66666667
IAH-MTJ,FRI,33
IAH-MTJ,SAT,122.75
IAH-OAK,SUN,87.25
IAH-OAK,MON,77.875
IAH-OAK,TUE,52.66666667
IAH-OAK,WED,87.3
IAH-OAK,THU,120
IAH-OAK,FRI,65.25
IAH-OAK,SAT,47
IAH-OKC,SUN,66.03571429
IAH-OKC,MON,49.15151515
IAH-OKC,TUE,65.25806452
IAH-OKC,WED,65.30434783
IAH-OKC,THU,51.20689655
IAH-OKC,FRI,38.88
IAH-OKC,SAT,50
IAH-OMA,SUN,53.51428571
IAH-OMA,MON,52
IAH-OMA,TUE,44.76666667
IAH-OMA,WED,50.94871795
IAH-OMA,THU,59.93548387
IAH-OMA,FRI,46.64516129
IAH-OMA,SAT,40.8125
IAH-ONT,SUN,54.8
IAH-ONT,MON,62.88888889
IAH-ONT,TUE,50.66666667
IAH-ONT,WED,55
IAH-ONT,THU,34.09090909
IAH-ONT,FRI,53.65
IAH-ONT,SAT,47.5
IAH-ORD,SUN,68.67307692
IAH-ORD,MON,71.10628019
IAH-ORD,TUE,64.56470588
IAH-ORD,WED,62.51190476
IAH-ORD,THU,60.66847826
IAH-ORD,FRI,55.15217391
IAH-ORD,SAT,56.88590604
IAH-ORF,SUN,57.78571429
IAH-ORF,MON,39.69230769
IAH-ORF,TUE,51.36363636
IAH-ORF,WED,53
IAH-ORF,THU,43.07142857
IAH-ORF,FRI,47.66666667
IAH-ORF,SAT,63
IAH-PBI,SUN,79.3
IAH-PBI,MON,42
IAH-PBI,TUE,52.91666667
IAH-PBI,WED,67.5
IAH-PBI,THU,50.6
IAH-PBI,FRI,35.5625
IAH-PBI,SAT,43.1
IAH-PDX,SUN,57.5
IAH-PDX,MON,58.84210526
IAH-PDX,TUE,63.71428571
IAH-PDX,WED,55.13043478
IAH-PDX,THU,42.54545455
IAH-PDX,FRI,44.14285714
IAH-PDX,SAT,65.77777778
IAH-PHL,SUN,65.56
IAH-PHL,MON,52.15
IAH-PHL,TUE,73.77884615
IAH-PHL,WED,65.24731183
IAH-PHL,THU,59.24358974
IAH-PHL,FRI,59.73529412
IAH-PHL,SAT,62.25581395
IAH-PHX,SUN,62.39090909
IAH-PHX,MON,46.2
IAH-PHX,TUE,61.04761905
IAH-PHX,WED,58.33962264
IAH-PHX,THU,56.22680412
IAH-PHX,FRI,66.71296296
IAH-PHX,SAT,65.90909091
IAH-PIA,SUN,60.16666667
IAH-PIA,MON,42.71428571
IAH-PIA,TUE,60
IAH-PIA,WED,47.6
IAH-PIA,THU,103
IAH-PIA,FRI,50.5
IAH-PIA,SAT,58
IAH-PIT,SUN,74.52380952
IAH-PIT,MON,63
IAH-PIT,TUE,54.68421053
IAH-PIT,WED,74.72727273
IAH-PIT,THU,47.69565217
IAH-PIT,FRI,39.82352941
IAH-PIT,SAT,46
IAH-PNS,SUN,52.5
IAH-PNS,MON,41.5952381
IAH-PNS,TUE,47.44444444
IAH-PNS,WED,55.48275862
IAH-PNS,THU,38.18421053
IAH-PNS,FRI,50.36363636
IAH-PNS,SAT,44.93103448
IAH-PSP,SUN,63.1
IAH-PSP,MON,55.14285714
IAH-PSP,TUE,71.75
IAH-PSP,WED,50.57142857
IAH-PSP,THU,66.71428571
IAH-PSP,FRI,75.5
IAH-PSP,SAT,61.4
IAH-RAP,SUN,39
IAH-RDU,SUN,40.5
IAH-RDU,MON,38.42857143
IAH-RDU,TUE,29.15384615
IAH-RDU,WED,51.76923077
IAH-RDU,THU,48.55
IAH-RDU,FRI,36.35714286
IAH-RDU,SAT,93.625
IAH-RIC,SUN,39.58823529
IAH-RIC,MON,40.63333333
IAH-RIC,TUE,62.11111111
IAH-RIC,WED,74.82352941
IAH-RIC,THU,42.66666667
IAH-RIC,FRI,50.7
IAH-RIC,SAT,49.25
IAH-RNO,SUN,30.66666667
IAH-RNO,SAT,21.33333333
IAH-RSW,SUN,54.875
IAH-RSW,MON,61.04545455
IAH-RSW,TUE,71.95652174
IAH-RSW,WED,58.4
IAH-RSW,THU,32.84210526
IAH-RSW,FRI,41.82352941
IAH-RSW,SAT,46.08
IAH-SAN,SUN,60.94366197
IAH-SAN,MON,47.58666667
IAH-SAN,TUE,42.64102564
IAH-SAN,WED,64.07692308
IAH-SAN,THU,67.58571429
IAH-SAN,FRI,48.60655738
IAH-SAN,SAT,43.63636364
IAH-SAT,SUN,61.78651685
IAH-SAT,MON,55.1875
IAH-SAT,TUE,70.51282051
IAH-SAT,WED,53.72916667
IAH-SAT,THU,61.45833333
IAH-SAT,FRI,56.85882353
IAH-SAT,SAT,55.9137931
IAH-SAV,SUN,67
IAH-SAV,MON,33.25
IAH-SAV,TUE,78
IAH-SAV,WED,46.8125
IAH-SAV,THU,55.63636364
IAH-SAV,FRI,62.7
IAH-SAV,SAT,70.66666667
IAH-SDF,SUN,56.07142857
IAH-SDF,MON,43.47368421
IAH-SDF,TUE,41.47619048
IAH-SDF,WED,65.94444444
IAH-SDF,THU,42.16666667
IAH-SDF,FRI,29.0952381
IAH-SDF,SAT,36.5
IAH-SEA,SUN,54.73015873
IAH-SEA,MON,54.9
IAH-SEA,TUE,56.625
IAH-SEA,WED,67.82258065
IAH-SEA,THU,60.30666667
IAH-SEA,FRI,55.66666667
IAH-SEA,SAT,60.95
IAH-SFO,SUN,67.68571429
IAH-SFO,MON,65.40384615
IAH-SFO,TUE,65.22764228
IAH-SFO,WED,57.05357143
IAH-SFO,THU,77.09917355
IAH-SFO,FRI,66.17692308
IAH-SFO,SAT,74.34375
IAH-SHV,SUN,42.8
IAH-SHV,MON,63.41025641
IAH-SHV,TUE,59.5952381
IAH-SHV,WED,59
IAH-SHV,THU,51.53488372
IAH-SHV,FRI,49.80555556
IAH-SHV,SAT,50.38095238
IAH-SJC,SUN,55.15384615
IAH-SJC,MON,56.26666667
IAH-SJC,TUE,74.5
IAH-SJC,WED,67.78571429
IAH-SJC,THU,46.4375
IAH-SJC,FRI,73.82352941
IAH-SJC,SAT,60
IAH-SLC,SUN,64.14754098
IAH-SLC,MON,52.02777778
IAH-SLC,TUE,57.69354839
IAH-SLC,WED,63.03389831
IAH-SLC,THU,59.80392157
IAH-SLC,FRI,57.28571429
IAH-SLC,SAT,61.02272727
IAH-SMF,SUN,73.5
IAH-SMF,MON,74.92857143
IAH-SMF,TUE,60.10526316
IAH-SMF,WED,61.47619048
IAH-SMF,THU,45.33333333
IAH-SMF,FRI,35.5625
IAH-SMF,SAT,48.31818182
IAH-SNA,SUN,59.63461538
IAH-SNA,MON,56.58
IAH-SNA,TUE,68.26315789
IAH-SNA,WED,42.52631579
IAH-SNA,THU,62.16666667
IAH-SNA,FRI,65.25
IAH-SNA,SAT,70.2173913
IAH-STL,SUN,46.38461538
IAH-STL,MON,44.5
IAH-STL,TUE,49
IAH-STL,WED,50.23809524
IAH-STL,THU,40.16129032
IAH-STL,FRI,35.46153846
IAH-STL,SAT,57.14285714
IAH-TPA,SUN,59.25316456
IAH-TPA,MON,55.72727273
IAH-TPA,TUE,65.22727273
IAH-TPA,WED,72.87096774
IAH-TPA,THU,41.87301587
IAH-TPA,FRI,48.44444444
IAH-TPA,SAT,50.10447761
IAH-TUL,SUN,49.08888889
IAH-TUL,MON,38.68888889
IAH-TUL,TUE,47.17307692
IAH-TUL,WED,56.81081081
IAH-TUL,THU,58.62962963
IAH-TUL,FRI,41.78787879
IAH-TUL,SAT,37.43478261
IAH-TUS,SUN,70.66666667
IAH-TUS,MON,44
IAH-TUS,TUE,56.32258065
IAH-TUS,WED,46.58974359
IAH-TUS,THU,49.9
IAH-TUS,FRI,51.5
IAH-TUS,SAT,41.22727273
IAH-TYR,SUN,49.7
IAH-TYR,MON,57.75
IAH-TYR,TUE,52.83333333
IAH-TYR,WED,50.47058824
IAH-TYR,THU,51.33333333
IAH-TYR,FRI,53.83333333
IAH-TYR,SAT,54.83333333
IAH-TYS,SUN,65.26315789
IAH-TYS,MON,44.77272727
IAH-TYS,TUE,65.76470588
IAH-TYS,WED,51.47058824
IAH-TYS,THU,49.80952381
IAH-TYS,FRI,32.31578947
IAH-TYS,SAT,65.63636364
IAH-VPS,SUN,64.25925926
IAH-VPS,MON,51.0952381
IAH-VPS,TUE,41.65217391
IAH-VPS,WED,50.3125
IAH-VPS,THU,48.80769231
IAH-VPS,FRI,47.34615385
IAH-VPS,SAT,35.39130435
IAH-XNA,SUN,62.26086957
IAH-XNA,MON,49.56756757
IAH-XNA,TUE,60.19444444
IAH-XNA,WED,60.83333333
IAH-XNA,THU,46.20512821
IAH-XNA,FRI,52.18181818
IAH-XNA,SAT,51
JFK-ABQ,SUN,55.9
JFK-ABQ,MON,57.27272727
JFK-ABQ,TUE,77.27272727
JFK-ABQ,WED,43
JFK-ABQ,THU,72.21052632
JFK-ABQ,FRI,34.42857143
JFK-ABQ,SAT,45.16666667
JFK-ACK,SUN,108
JFK-ACK,MON,86.4
JFK-ACK,TUE,75.45454545
JFK-ACK,WED,59.57142857
JFK-ACK,THU,30.5
JFK-ACK,FRI,49.28571429
JFK-ACK,SAT,43.92307692
JFK-ATL,SUN,63.98275862
JFK-ATL,MON,84.23943662
JFK-ATL,TUE,72.07352941
JFK-ATL,WED,60.55737705
JFK-ATL,THU,70.8358209
JFK-ATL,FRI,67.58
JFK-ATL,SAT,86.34146341
JFK-AUS,SUN,77.67307692
JFK-AUS,MON,64.35820896
JFK-AUS,TUE,71.25454545
JFK-AUS,WED,55.45098039
JFK-AUS,THU,62.37096774
JFK-AUS,FRI,60.81632653
JFK-AUS,SAT,83.80434783
JFK-BNA,SUN,63.77777778
JFK-BNA,MON,90.1
JFK-BNA,TUE,81.22222222
JFK-BNA,WED,110.6666667
JFK-BNA,THU,62.06666667
JFK-BNA,FRI,53.5
JFK-BNA,SAT,68.18181818
JFK-BOS,SUN,78.31472081
